datetime	content	title	channels
2020-08-28 18:26:48	【中国中铁：上半年净利同比增长11.26%】中国中铁(601390)8月28日晚披露半年报，上半年，公司实现营收4149.3亿元，同比增长15%；净利116.97亿元，同比增长11.26%。上半年，公司完成新签合同额8703亿元，同比增长24.1%，在风险挑战加剧的情况下实现了逆势增长。		公司
2020-08-28 18:26:28	德国总理默克尔：来自欧盟的大部分资金将用于现有项目。		国际
2020-08-28 18:26:23	【交通银行：上半年净利同比下降14.61%】交通银行(601328)8月28日晚披露半年报，上半年，公司营收为1267.87亿元，同比增长7.28%；净利365.05亿元 ，同比下降14.61%。		公司
2020-08-28 18:25:59	上海银行：部分高管于8月27日至28日期间从二级市场买入公司A股股票，成交价格区间为每股8.21元至8.29元。		公司
2020-08-28 18:25:42	德国总理默克尔：将在2058年前偿还因疫情援助而欠下的债务。		国际
2020-08-28 18:25:33	【中消协：网游涉黄涉暴涉赌问题频现 相关企业整改落实不到位】中消协指出，当前网游存在的主要问题：一是侵害消费者选择权及财产权，主要表现为擅改网络游戏商品属性，网络游戏停服删档后对充值等问题处理不善，网络游戏账号封停后续处理机制不健全以及默认自动续费等。二是网络游戏涉黄涉暴涉赌问题频现，相关企业整改落实不到位，污染网游文化环境。三是未成年人保护机制不健全，实名认证及防沉迷系统等存在漏洞或缺失。四是手机游戏APP过度索权，个人信息收集超过必要范围等。		行业
2020-08-28 18:25:01	德国总理默克尔：将尽一切努力以让德国议会批准必要的疫情援助法案。		国际
2020-08-28 18:23:38	【上交所：本周针对14起上市公司重大事项等进行核查】上交所消息，本周（8月24日至8月28日），沪市共发生36起证券异常交易行为，其中，科创板1起（拉抬打压）。上交所对此及时采取了书面警示等自律监管措施。同时，针对14起上市公司重大事项等进行核查，向证监会上报8起涉嫌违法违规案件线索。		A股
2020-08-28 18:23:20	粤水电：签订清远市潖江蓄滞洪区建设与管理工程施工（第二标段）施工总承包合同，合同金额7.13亿元。		公司
2020-08-28 18:22:41	市场消息：Moderna公司正与日本就向其提供4000万剂疫苗进行谈判。		公司
2020-08-28 18:21:02	德国总理默克尔：从科学领域了解到，开发新冠肺炎疫苗有了一些有希望的方法。		国际
2020-08-28 18:20:01	德国总理默克尔：除非有新冠肺炎疫苗，否则情况不会恢复正常。		国际
2020-08-28 18:19:55	【证监会推出深港ETF互通产品】近日，中国证监会准予2只深港ETF互通产品注册，产品由境内基金管理人在境内设立，采取合格境内机构投资者（QDII）模式，将不低于90%的基金净资产投资于香港单只目标ETF，跟踪恒生中国企业指数、标普新中国行业（A股上限）指数市场表现，基金份额在深圳证券交易所上市交易。		焦点 A股
2020-08-28 18:19:36	中兴通讯：上半年净利润18.57亿元，去年同期为14.71亿元。		公司
2020-08-28 18:19:29	中兴通讯：上半年营收471.99亿元，去年同期为446.09亿元。		公司
2020-08-28 18:18:52	【中国银保监会依法查处两家大型银行违法违规行为】对中国农业银行股份有限公司、中国建设银行股份有限公司及相关责任人员依法作出行政处罚决定。针对建设银行同业和理财（资管）业务现场检查发现的理财资金违规投资房地产、未做到理财业务与自营业务风险隔离等多项违法违规行为，中国银保监会依法对该行罚款3920万元。		行业 公司
2020-08-28 18:18:44	【创业板上市委：3家企业首发9月4日上会】8月28日，深交所发布创业板上市委2020年第22次审议会议公告，青岛冠中生态股份有限公司、上海海融食品科技股份有限公司、深圳市法本信息技术股份有限公司首发9月4日上会。		A股
2020-08-28 18:15:13	德国总理默克尔：将与美国每一位当选的总统合作。		国际
2020-08-28 18:15:06	兴业银行：今年上半年实现净利润325.9亿元，同比下降9.17%。		公司
2020-08-28 18:13:04	【住建部：坚持不将房地产作为短期刺激经济的手段 坚决遏制投机炒房】8月26日，住建部在北京召开部分城市房地产工作会商会。会议强调，毫不动摇坚持房子是用来住的、不是用来炒的定位，坚持不将房地产作为短期刺激经济的手段，保持调控政策连续性稳定性，落实城市主体责任，确保实现稳地价、稳房价、稳预期目标。要高度重视当前房地产市场存在的突出问题，始终绷紧房地产市场调控这根弦。住房供需矛盾突出的城市要增加住宅及用地供应，支持合理自住需求，坚决遏制投机炒房。		行业 焦点
2020-08-28 18:12:26	【中国银河半年报：上半年净利润35.52元 同比增长36.9%】中国银河发布2020年半年度报告，公司实现营业收入112.1亿元，同比增长52.2%；实现归属于母公司股东的净利润35.52元，同比增长36.9%。		公司
2020-08-28 18:12:16	白俄罗斯总统卢卡申科：如果受到制裁，白俄罗斯可以切断通过该国的货物运输。		国际
2020-08-28 18:11:16	德国总理默克尔：危机是对德国金融能力的挑战。		国际
2020-08-28 18:10:56	中微公司：今年上半年实现净利润1.19亿元，同比增长291.98%。在国家集成电路产业政策的支持下，中国芯片设备市场保持较高程度的投资规模。公司在刻蚀设备和MOCVD设备研发、市场布局等诸多方面取得了较大的突破和进展，产品不断获得海内外客户的认可。		公司 焦点
2020-08-28 18:10:08	德国总理默克尔：其他欧盟国家从欧洲疫情援助中获利比德国多，这是对的。		国际
2020-08-28 18:09:26	爱尔眼科：拟投资芜湖远澈旭峰股权投资合伙企业（有限合伙），投资金额为1.2亿元。		公司
2020-08-28 18:07:36	白俄罗斯总统卢卡申科：如果其他国家对白俄罗斯实施制裁，白俄罗斯可能会做出应对措施。		国际
2020-08-28 18:06:53	德国总理默克尔：针对经济的疫情援助措施绝对是必要的。		国际 疫情
2020-08-28 18:04:36	德国总理默克尔：我们正在与可能生产疫苗的制造商签订更多合同。		国际
2020-08-28 18:03:01	国税局发布关于《国家税务总局关于资源税征收管理若干问题的公告》的解读。		宏观
2020-08-28 18:02:41	德国总理默克尔：如有必要，我们需要调整针对疫情的限制措施。		国际
2020-08-28 18:00:32	德国总理默克尔：欧盟需要在气候变化问题上寻找共同点。		国际
2020-08-28 17:57:46	【深交所：本周对天山生物、西部牧业持续进行重点监控】深交所消息，8月24日至8月28日，深交所共对60起证券异常交易行为采取了自律监管措施，涉及盘中拉抬打压、虚假申报等异常交易情形；对连续多日涨幅异常的“天山生物”“西部牧业”持续进行重点监控，并及时采取监管措施；共对6起上市公司重大事项进行核查，并上报证监会1起涉嫌违法违规案件线索。		公司 焦点 A股
2020-08-28 17:57:14	西班牙卫生部长：强生公司将在西班牙开始新冠疫苗的二期试验。		国际
2020-08-28 17:56:56	【住房和城乡建设部强调：落实城市主体责任，确保实现稳地价、稳房价、稳预期目标】8月26日，住房和城乡建设部在北京召开部分城市房地产工作会商会，会议要求，切实落实城市主体责任，提高工作的主动性，及时采取针对性措施，确保实现稳地价、稳房价、稳预期目标。要高度重视当前房地产市场存在的突出问题，始终绷紧房地产市场调控这根弦。要坚持问题导向，精准施策，从源头上解决问题。住房供需矛盾突出的城市要增加住宅及用地供应，支持合理自住需求，坚决遏制投机炒房。要整顿规范市场秩序，做好舆论和预期引导。		宏观 焦点
2020-08-28 17:56:41	【东方明珠：抗疫电视剧《在一起》预计年内播出】东方明珠在互动平台表示：抗疫电视剧《在一起》公司参与投资出品，预计年内播出。		公司
2020-08-28 17:56:26	【海宁皮城：与抖音合作主要为建设抖音电商直播基地】海宁皮城(002344)在互动平台表示，公司此次与抖音合作，主要为建设抖音电商直播基地，将海宁服装产业深度融合线上发展，打造集电商直播、电商供应链、质量检测、孵化培训、智能仓储物流于一体的电商产业链基地，而抖音平台也将融合产业带，通过与海宁秋冬服装产业基地深度合作为线上用户优选好货，优化产品结构，完善供货体系。此次合作主要为业务层面开展。		公司
2020-08-28 17:56:03	君实生物：今年上半年净亏损6亿元，去年同期亏损2.9亿元。		公司
2020-08-28 17:54:49	现货黄金短线下挫近6美元，现报1954.72美元/盎司。		市场
2020-08-28 17:54:16	潮宏基：持股5.08%的股东广东新动能拟减持不超过0.1%。		公司
2020-08-28 17:54:01	德国总理默克尔：气候变化和新冠疫情都是重大威胁。		国际
2020-08-28 17:52:15	德国总理默克尔：需要在北约内部解决土耳其和希腊的争端。		国际
2020-08-28 17:51:52	【安倍辞职或影响东京奥运会举办】8月28日下午， 日本首相安倍晋三正式宣布辞职。有日媒称，此举可能会对已经因新冠肺炎疫情推迟至明年的东京奥运会造成实质性影响。据外媒28日报道，2013年9月，东京成为2020年夏季奥运会的举办地。此次成功申办被认为能刺激日本经济，安倍本人也对东京奥运会非常“上心”。虽然东京奥运会能否在明年顺利举办，最终将由国际奥组委决定，但安倍在与国际奥组委的沟通中扮演重要角色，他的辞职无疑会对奥运会的成功举办蒙上阴影。（海外网）		国际
2020-08-28 17:51:24	天赐材料：控股股东徐金富拟通过大宗交易方式减持不超过2%。		公司
2020-08-28 17:51:05	德国总理默克尔：已经和法国总统马克龙就东地中海争端进行了激烈的讨论。		国际
2020-08-28 17:50:43	德国总理默克尔（就地中海东部争端）：所有欧盟国家都有义务支持希腊。		国际
2020-08-28 17:50:29	【深圳卫健委：汕尾陆丰确诊病例很可能是从香港输入】深圳市卫健委主任罗乐宣表示，省、市疾控机构和专家结合流行病学调查、大数据排查、基因测序比对等情况，综合判定，“8.14”汕尾陆丰确诊病例是一起由香港输入关联病例引发的聚集性感染。（深圳卫健委）		疫情
2020-08-28 17:49:40	德国总理默克尔：希望俄罗斯部队不要部署在白俄罗斯。		国际
2020-08-28 17:49:09	【海南国际知识产权交易中心正式开业】海南国际知识产权交易中心28日正式开业，标志着海南自贸港在建设国际化知识产权交易场所、探索规范知识产权证券化等方面，迈出了重要一步。		行业
2020-08-28 17:48:18	德国总理默克尔：我们一直表示我们必须继续与俄罗斯对话。		国际
2020-08-28 17:47:38	德国总理默克尔：必须尊重白俄罗斯的主权。		国际
2020-08-28 17:47:25	一汽解放公告，公司上半年净利润21.49亿元，同比增长19.75%。		公司
2020-08-28 17:47:10	德国总理默克尔：不要相信我们会改变对俄罗斯的政策。		国际
2020-08-28 17:46:24	东方航空：今年上半年净亏损85.42亿元，去年同期盈利19.43亿元。		公司
2020-08-28 17:43:45	德国总理默克尔：英国脱欧谈判将在下周进入决定性阶段。		国际
2020-08-28 17:43:21	德国总理默克尔：将与欧洲议会合作，复苏基金将于明年年初启动。		国际
2020-08-28 17:43:02	【安倍：废除核武是日本不可动摇的政策】宣布辞职的日本首相安倍晋三表示，废除核武是日本不可动摇的政策，下届政府必须讲致力于坚守这一政策作为要务。		国际
2020-08-28 17:42:24	【《还珠格格》取景地 北京最大影视城将被拍卖】8月28日拍卖网站显示，北京市怀柔区杨宋镇凤和一园9号房产及土地使用权将被拍卖，该房产是北方地区最大的影视节目外景和后期制作基地星美今晟影视城所在地，《还珠格格》、《大宅门》、《像雾像雨又像风》、《穿越时空的爱恋》以及《京华烟云》等知名影视剧都曾在此取景。据媒体报道，该影视城由星美今晟影视城管理有限公司所拥有。天眼查APP显示，星美今晟影视城管理有限公司成立于1995年，法定代表人为王雪光。		公司
2020-08-28 17:41:27	德国总理默克尔：我门需要进一步恢复经济活力。		国际
2020-08-28 17:41:20	德国总理默克尔：尽管疫情持续发展，但经济应该保持经济活力或复苏经济。		国际
2020-08-28 17:41:13	现货黄金站上1960美元/盎司，较日低涨近40美元。		市场 焦点
2020-08-28 17:40:08	德国总理默克尔：我们将尽一切努力，不让儿童成为疫情的受害者。		国际
2020-08-28 17:38:48	德国总理默克尔：敦促德国民众严肃看待新冠疫情。		疫情
2020-08-28 17:37:01	德国总理默克尔：新冠疫情的形势在未来几个月可能恶化。		国际 疫情
2020-08-28 17:36:37	俄罗斯总统新闻秘书佩斯科表示，克宫希望安倍继任者将走发展俄日关系的道路。		国际
2020-08-28 17:36:04	日本央行据悉将在日本首相安倍晋三辞任后维持当前的货币政策。		央行
2020-08-28 17:35:51	日本央行行长黑田东彦据称计划在2023年完成任期。		央行 国际
2020-08-28 17:35:06	克里姆林宫：对于日本首相安倍晋三决定辞职表示遗憾。		国际
2020-08-28 17:34:37	【复星医药：创新药苏可欣“首张处方”在全国31个省区市落地】据复星医药消息，8月28日，复星医药宣布，公司引进的首个小分子创新药苏可欣®（通用名：马来酸阿伐曲泊帕片，简称“阿伐曲泊帕片”）在北京、上海、广东等全国31个省区市落地，陆续开出首张处方。苏可欣®用于择期行诊断性操作或者手术的慢性肝病（CLD）相关血小板减少症的成年患者，是目前全球首个FDA批准用于CLD相关血小板减少症的口服血小板生成素受体激动剂（TPO-RA）。		公司
2020-08-28 17:34:19	克里姆林宫：俄罗斯的经济拥有充分的安全缓冲。		国际
2020-08-28 17:34:12	美元兑日元USD/JPY日内跌逾1%，报105.52。		市场
2020-08-28 17:34:05	克里姆林宫保证，不可能强制俄公民接种新冠病毒疫苗，每个人都将自行作出决定。		国际 疫情
2020-08-28 17:33:48	克里姆林宫：白罗斯情势不利于俄罗斯的经济稳定。		国际
2020-08-28 17:32:44	【海南发展：参股公司海南特玻拟启动破产重整事项】海南发展：参股公司海南特玻拟启动破产重整事项，目前公司作为持有海南特玻 27.44%股权的参股股东。		公司
2020-08-28 17:32:22	【舍得酒业：上半年净利同比降11.45% 拟10派2元】舍得酒业(600702)8月28日晚披露半年报，上半年公司实现营收10.26亿元，同比下降15.95%；净利1.64亿元，同比下降11.45%。公司拟每10股派现2元（含税）。上半年白酒行业一方面面临着中高端白酒阶段性去库存及竞争更加激烈的问题，另一方面，由于新冠肺炎疫情持续影响，宴席、商务应酬等消费场景减少，导致中高端白酒的终端动销减弱。		公司
2020-08-28 17:31:08	克里姆林宫：白俄罗斯的经济状况令人担忧。		国际
2020-08-28 17:30:54	【北上资金净流入64.43亿 京东方Ａ净买入9.81亿】北上资金今日净流入64.43亿。京东方Ａ净买入9.81亿，格力电器净买入8.46亿，平安银行净买入6.19亿，华泰证券净买入4.70亿。		公司 A股
2020-08-28 17:30:32	聚龙股份：控股股东舟山市科大聚龙企业管理咨询合伙企业拟减持不超过2%。		公司
2020-08-28 17:30:22	法国总统马克龙：我们需要在欧洲层面就疫情间的旅行限制进行更好的协调。		国际
2020-08-28 17:30:08	【上海北外滩又一批重点投资项目签约 今年以来总投资已超千亿】从上海虹口区获悉，上海北外滩极具潜力的发展前景吸引了越来越多企业的关注，北外滩整体投资热度明显提升。今年以来，投资北外滩的重点项目（投资金额3000万以上）171个，总投资额超过1000亿元。		宏观 焦点
2020-08-28 17:29:21	【长城汽车：上半年净利同比下降24.46%】长城汽车(601633)8月28日晚披露半年报，上半年公司实现营收359.29亿元，同比下降10.88%；净利为11.46亿元，同比下降24.46%。上半年，在疫情和车市寒冬双重影响下，全球汽车市场受到较大冲击，但车市在不确定性中也蕴藏着机遇。集团上半年实现销量39.98万辆，同比下跌13.14%，其中海外销量26393辆，同比增长1.71%。		公司
2020-08-28 17:27:39	法国总统马克龙：有关口罩的新规定是合理的，不应影响法国经济复苏计划。		国际
2020-08-28 17:27:24	【达意隆：农夫山泉是公司的下游客户 公司向其提供水生产线设备】达意隆在互动平台表示：农夫山泉是公司的下游客户，公司向其提供水生产线设备。		公司
2020-08-28 17:26:00	【南京证券：上半年净利同比增长36.7%】南京证券(601990)8月28日晚披露半年报，上半年公司实现营收13.2亿元，同比增长31.66%；净利5.25亿元，同比增长36.7%。报告期内，公司实现代理买卖证券业务净收入（含席位租赁）2.33亿元，同比增长5.83%；证券投资业务实现营业收入6.28亿元，同比增长129.4%；投资银行业务实现营业收入1.29亿元，同比增长3.33%。		公司
2020-08-28 17:25:13	法国总统马克龙：致力于改革，使更快开发新药成为可能。		国际
2020-08-28 17:24:36	法国总统马克龙：150亿欧元将用于更广泛的经济复苏计划，以促进法国的创新和工业重新本地化。		国际
2020-08-28 17:24:12	法国总统马克龙：下周的经济复苏计划将是一个为期10年的计划，目的是让法国在2030年变得更强大。		国际
2020-08-28 17:23:09	迎驾贡酒：今年上半年实现净利润3.33亿元，同比下降25.14%。		公司
2020-08-28 17:22:27	发改委：据运行快报统计，7月份，天然气表观消费量246.3亿立方米，同比增长0.6%。天然气产量143亿立方米，同比增长3.2%。据海关统计，7月份，天然气进口量101.4亿立方米，同比下降6.4%。		行业
2020-08-28 17:22:19	发改委：据运行快报统计，7月份原油产量1643万吨，同比增长0.7%；原油加工量6307万吨，同比增长18.5%；成品油产量3736万吨，同比增长13.1%；成品油表观消费量3275万吨，同比增长10.3%，其中汽油同比增长15.5%，柴油同比增长15.5%。		行业
2020-08-28 17:21:27	海联讯：股东邢文飚股份减持计划完成，拟继续减持不超过1%。		公司
2020-08-28 17:21:01	【全国稳外贸工作会议在福建召开】8月28日，商务部在福建省福州市召开全国稳外贸工作会议。商务部部长助理任鸿斌表示，党中央、国务院高度重视稳外贸工作。今年以来，面对突如其来的疫情对外贸发展造成的严峻挑战，国务院及时出台了一系列超常规稳外贸政策措施，支持外贸发展。各地区、各部门狠抓政策落实，切实为企业纾困解难。广大外贸企业迎难而上、创新发展。各项工作取得积极成效，1-7月，我国外贸回稳向好、好于预期，也好于全球主要经济体。		宏观
2020-08-28 17:20:27	日本执政党自民党秘书长二阶俊博：下一届政府继续采用安倍的政策是很自然的。		国际
2020-08-28 17:19:24	炬华科技：控股股东炬华集团拟减持不超过2.97%。		公司
2020-08-28 17:19:10	招商银行：今年上半年实现净利润497.88亿元，同比下降1.63%。		公司
2020-08-28 17:18:30	【上海证券交易所、中证指数有限公司：将根据指数规则调整科创50指数样本，本次调整于9月14日正式生效】日前，上海证券交易所与中证指数有限公司宣布，将根据指数规则调整科创50指数样本，本次调整于9月14日正式生效。根据编制规则，本次科创50指数更换5只样本，优刻得、泽璟制药等5只证券调入指数，新光光电、热景生物等5只证券调出指数。		焦点 A股
2020-08-28 17:18:07	通合科技：持股14.02%的股东李明谦拟减持不超过1%。		公司
2020-08-28 17:17:48	英镑兑美元GBP/USD升至1.3295美元的8个月新高，日内上涨0.7%。		市场
2020-08-28 17:17:26	【香港新增新冠肺炎确诊病例13例，累计确诊4768例】香港特区政府卫生署8月28日通报，截至凌晨零时，全港新增13例新冠肺炎确诊病例，其中10例为本地感染;另有10余人初步检测呈阳性，正等待复检。香港累计确诊病例达4768例。（人民日报）		疫情
2020-08-28 17:17:19	古井贡酒：今年上半年实现净利润10.2亿元，同比下降17.89%。		公司
2020-08-28 17:16:58	【华伍股份：军工领域作为公司发展战略布局的重要领域 近年来不断加大该领域的投入】华伍股份在互动平台表示：军工领域作为公司发展战略布局的重要领域，公司历来都非常重视，近年来也在不断加大该领域的投入，未来公司依然会继续加大军工领域的布局，做大做强军工板块。		公司
2020-08-28 17:16:45	意大利5年期BTP债券收益率上升，达到6月份以来的最高水平。		国际
2020-08-28 17:15:46	【外交部军控司司长傅聪出席联合国裁军办核裁军问题视频研讨会】外交部军控司司长傅聪应邀出席联合国裁军办核裁军问题视频研讨会并作主旨发言。傅聪表示，当前美国出于一己私利重拾冷战思维，挑动战略安全领域大国对抗，加大投入升级核武库，降低核武器使用门槛，严重破坏全球和地区战略安全环境，侵蚀国际核裁军体系。国际社会应坚持“两超优先”核裁军共识，维护以《不扩散核武器条约》（NPT）为基石的核裁军体系。美方应积极回应俄方无条件延长新START条约的诉求，并在此基础上进一步大幅裁减核武器，为其他核武器国家加入创造条件。现阶段要求中方参加三边军控谈判既不现实、也不合理，中方明确反对。		宏观
2020-08-28 17:15:11	日本执政党自民党秘书长二阶俊博：将听取人民的意见来决定选举形式。		国际
2020-08-28 17:13:36	【云南铜业：上半年实现营收403亿元 同比增57%】云南铜业8月28日发布半年报。2020年上半年，云南铜业实现营业收入403.13亿元，同比增长57.14% ；利润总额6.05亿元、归母净利润2.83亿元。期间公司生产规模扩大，产品产销量同比增长，经营成效稳步推进。		公司
2020-08-28 17:12:24	【上海电气半年报：上半年净利润15.22亿元 同比下降17.57%】上海电气发布半年报，公司上半年实现营业收入528.19亿元，同比增长0.69%；归属于上市公司股东的净利润15.22亿元，同比下降17.57%；基本每股收益0.10元。		公司
2020-08-28 17:12:11	日科化学：股东赵东日先生及其一致行动人拟合计减持不超过2%。		公司
2020-08-28 17:11:32	中国铁建：上半年净利93.16亿元，同比增0.35%。		公司
2020-08-28 17:11:02	天原集团：持股9.58%的股东浙江荣盛控股集团有限公司拟减持不超过6%。		公司
2020-08-28 17:10:01	【中国中车：上半年净利37亿元 同比下滑23%】中国中车公告，上半年实现营业收入894.03亿元，同比下滑7.01%；实现净利润36.93亿元，同比下滑22.76%。		公司
2020-08-28 17:08:35	离岸人民币兑美元收复6.86，续刷7个月高位，日内涨300点。		市场
2020-08-28 17:08:28	市场消息：北海BFOET原油10月装载量升至85.2万桶/日。		行业
2020-08-28 17:06:24	美国银行：贵金属继续有大量资金流入，截至周三的一周里流入资金增加了12亿美元。		观点
2020-08-28 17:06:14	市场消息：北海Troll原油10月份的装货量为8船。		行业
2020-08-28 17:06:02	【洁特生物：上半年净利同比增长353%】洁特生物(688026)8月28日晚间披露半年报，上半年公司实现营收2.69亿元，同比增长184.86%；净利1.1亿元，同比增长352.63%；基本每股收益1.15元。业绩增长主要系报告期子公司的生产和销售增加防护类产品收入所致。		公司
2020-08-28 17:05:38	【兴业证券：上半年净利同比增长21.45%】兴业证券(601377)8月28日晚披露半年报，上半年，公司实现营收82.9亿元，同比增长17.74%；净利16.19亿元，同比增长21.45%。报告期，母公司实现代理买卖证券业务净收入(不含席位)5.64亿元，同比增长27%，行业排名第20位，较上年提升4位；母公司实现代理金融产品销售净收入1.77亿元，同比增长105%，行业排名维持前十。		公司
2020-08-28 17:04:47	【酒鬼酒涨停 两机构买入1.1亿元】酒鬼酒(000799)今日涨停，报收85.03元，全天成交26.69亿元。该股盘后数据显示，深股通席位买入3.52亿元同时卖出1.04亿元。两机构席位合计买入1.1亿元。		公司
2020-08-28 17:04:26	美国银行：股票型基金预计将有28亿美元的资金流出，日本和欧洲股票型基金也将有少量资金流出。		公司
2020-08-28 17:04:21	【春秋航空：上半年净亏损4.09亿元 去年同期盈利8.54亿元】春秋航空公告，今年上半年净亏损4.09亿元，去年同期盈利8.54亿元。		公司
2020-08-28 17:04:12	机构评欧元区8月经济景气指数：欧元区8月经济景气指数连续第四个月上升，证实了自5月以来的经济活动逐步反弹，这主要是由对服务业的乐观情绪上升推动的。		观点
2020-08-28 17:03:15	现货白银日内涨超2%，报27.47美元/盎司。		市场
2020-08-28 17:03:09	美国银行：新兴市场债券基金出现自2020年1月以来最大的单周资金流入，达到240亿美元。		公司
2020-08-28 17:03:02	日本首相安倍晋三结束新闻发布会。		国际
2020-08-28 17:02:55	日本大阪新增106例新冠肺炎确诊病例。		疫情
2020-08-28 17:02:32	【法拉电子：公司正努力争取与特斯拉的合作】法拉电子在互动平台表示：电池管理系统有用到公司产品；公司正努力争取与特斯拉的合作。		公司
2020-08-28 17:01:30	法国总统马克龙：再次呼吁法国在医疗和工业领域拥有主权。		国际
2020-08-28 17:01:21	欧元区8月工业景气指数 -12.7，预期 -13，前值 -16.2。		数据
2020-08-28 17:00:35	欧元区8月经济景气指数 87.7，预期 85，前值 82.3。		数据
2020-08-28 17:00:22	欧元区8月消费者信心指数终值 -14.7，初值 -14.7。		数据
2020-08-28 16:59:31	美元指数DXY跌0.7%，创2018年5月以来新低。		市场
2020-08-28 16:59:08	【西安银行：公司与蚂蚁金服在业务科技转型、网络安全等多个领域持续开展全面深入合作】西安银行在互动平台表示：本公司始终坚持“科技引领、创新转型”的指导思想，积极打造全新数字化银行，并与主流互联网企业开展多维合作。其中，本公司与蚂蚁金服在业务科技转型、金融服务创新、云计算、移动金融开发、分布式数据库、网络安全等多个领域持续开展全面深入合作。		公司
2020-08-28 16:58:39	【联合国：全球每年浪费13亿吨食物】据联合国粮农组织一项报告显示，全球每年浪费的食物达到13亿吨，相当于人类全年生产食物总量的大约三分之一。浪费最多的食物包括：蔬菜水果、谷物、肉类、乳制品等。		观点
2020-08-28 16:58:22	日本首相安倍晋三：希望在自民党总裁选举前有足够的时间进行适当的政策辩论。		国际
2020-08-28 16:58:09	华友钴业：今年上半年实现净利润3.5亿元，同比增长965.28%。		公司
2020-08-28 16:57:41	日本首相安倍晋三：在继任者出炉之前，我相信我的身子还撑得住。		国际
2020-08-28 16:57:32	日本首相安倍晋三：不能确定要多久才能选出接班人。		国际
2020-08-28 16:56:59	韩国方面表示将继续与日本新首相合作，改善与日本的关系。		国际
2020-08-28 16:56:26	尼日利亚10月份BONGA原油出口量为12.3万桶/日，9月份为12.7万桶/日。		市场
2020-08-28 16:56:07	  【首创股份：上半年净利4.26亿元 同比增33%】首创股份公告，上半年实现营业收入69.56亿元，同比增长21.02%；实现净利润4.26亿元，同比增长32.80%。		公司
2020-08-28 16:55:15	纽元兑美元NZD/USD涨0.75%，报0.6688。		市场
2020-08-28 16:54:25	韩国方面称对日本首相安倍辞职表示遗憾。		国际
2020-08-28 16:53:16	  【精准信息：公司的导弹制导系统尚未用于洲际导弹导航】精准信息在互动平台表示：公司的导弹制导系统主要是手持式导弹制导系统（用于单兵或兵组作战）和移动式导弹制导系统（用于装甲车导弹作战），尚未用于洲际导弹导航。		公司
2020-08-28 16:52:55	  【发改委已反馈八批专项债项目清单，将按月开展发行使用情况调度】记者了解到，近期国家发改委已下发通知，要求地方通过国家建设重大项目库按月开展地方政府专项债项目发行使用情况调度。调度内容包括项目实际开工时间、实际竣工时间，资金到位、完成和支付情况，形象进度等信息。国家发改委将根据各地调度情况和填报质量，视情况予以通报，激励先进、鞭策后进。（21财经）		行业
2020-08-28 16:52:33	  日本首相安倍晋三：没有与任何人进行磋商，辞职是自己的决定。		国际
2020-08-28 16:51:30	  【国电南瑞：上半年净利13.77亿元 同比增15%】国电南瑞公告，上半年实现营业收入121.54亿元，同比增长11.15%；实现净利润13.77亿元，同比增长14.59%。		公司
2020-08-28 16:51:16	  【秦港股份半年报：上半年净利润5.76亿元 同比增长4.85%】秦港股份发布半年报，公司上半年实现营业收入29.95亿元，同比下降11.66%；归属于上市公司股东的净利润5.76亿元，同比增长4.85%；基本每股收益0.10元。		公司
2020-08-28 16:49:24	据日本共同社：日本首相安倍晋三就下届众院选举称“将作为一名议员参加”，表明不考虑从政界引退。		国际
2020-08-28 16:48:44	【中国工商银行公司金融业务部原副总经理王英奎接受审查调查】据中央纪委国家监委驻中国工商银行纪检监察组、河北省纪委监委消息：中国工商银行公司金融业务部原副总经理王英奎涉嫌严重违纪违法，目前正接受纪律审查和监察调查。		公司
2020-08-28 16:48:24	  【长城汽车：上半年净利同比下降24.46%】长城汽车公告，今年上半年实现净利润11.46亿元，同比下降24.46%。		公司
2020-08-28 16:47:35	外汇局：2020年7月，我国国际收支口径的国际货物和服务贸易收入17574亿元，支出13818亿元，顺差3756亿元。		数据
2020-08-28 16:47:26	  【兴业证券半年报：上半年净利润16.19亿元 同比增长21.45%】兴业证券发布2020年半年度报告，公司实现营业收入82.9亿元，同比增长17.74%；实现归属于母公司股东的净利润16.19亿元，同比增长21.45%。		公司
2020-08-28 16:45:38	  【中央和国家机关工委等三部门印发制止餐饮浪费行为行动方案】行动方案强调，坚决制止机关食堂浪费，严格成本控制，对食材人均消耗进行定量统计分析，制定餐饮文明公约，设立流动监督员，推进“光盘行动”常态化，加强厨余垃圾资源化利用。严格公务活动用餐管理，依规严控公务活动数量、时间和规模，严格执行会议、培训、公务接待、出差用餐标准，推行简餐和标准化饮食，杜绝铺张浪费。强化所属单位餐饮管理，指导督促所属企事业单位特别是教育培训机构、宾馆饭店等制定餐饮节约具体措施，提高食材利用率，降低支出成本，大力倡导文明用餐、人走桌清。（新华社）		宏观
2020-08-28 16:44:55	  英国前脱欧事务大臣戴维斯：无协议脱欧将会增加疫情间的金融灾难。		国际
2020-08-28 16:44:22	  【中国生物制药上半年净利润12.1亿元 同比减少16%】中国生物制药上半年净利润12.1亿元人民币，同比减少16%；上半年营收126.5亿元人民币，同比增长1%；每股中期派息0.04港元。		公司
2020-08-28 16:44:06	  中船防务：今年上半年实现净利润31.02亿元，同比增长694.07%。得益于国内船东需求较为活跃，2020年上半年，中国船企共承接订单1158万载重吨，占全球市场份额的66%。		公司
